out	species	is_representative	representative_out	ani_to_representative	reuse_eligible
Saccharomyces_cerevisiae_CLIB215	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CLIB215_3B	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CLIB219	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CLIB324	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CLIB382	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CLIB413	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CLIB560	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CLPY01	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CQJZ1.4	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CRIRIwf_A11	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CTeuk-1741	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CTeuk-1822	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_CTeuk-1829	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_D273-10B	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DBL.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DBVPG1373	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DBVPG1788	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DBVPG6044	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DBVPG6765	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DGY1657	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DGY1728	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DGY1734	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DGY1736	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DGY1740	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DGY1744	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DGY1747	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DGY1751	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DJJ01	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DJM4.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_DX10-3	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_EBY.VW4000	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_EC9-8	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_EDRL	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_EDV493	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_EM14S01-3B	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_EM93	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF10	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF11	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF12	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF13	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF3	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF4	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF5	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF6	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPF9	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPN14	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPN7	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ETPN8	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_EthanolRed	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_Ethanol_Red	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_F	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_F3-4	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_F53	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FDAARGOS_613	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS184	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS185	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS243	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS245	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS253	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS254	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS348	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS360	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS366	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX_MS420	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FELIX__MS142	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ10	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ11	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ12	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ3	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ4	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ5	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ6	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ7	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ8	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJ9	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJN1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FJSA40.2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FL100	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FY1679	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FostersB	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_FostersO	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GDB135-h	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GDB325	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GDB379	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GEN12d2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GEN58f3	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GLBRCY22-3	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GS1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GS3.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GS5.6	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GS5.7	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GS6	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GSU1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GSY2239	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GT39.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GT99.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GUJ105	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GXU1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZJ1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZJ2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZJ3	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZJ4	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZJ5	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZLJ3.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZLJ3.19	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZLJ3.22	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZLJ3.30	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_GZU1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_H-1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HBU1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HBU2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_C_KOROKIPO_12	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_C_KOROKIPO_3	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_C_OMARUNUI_14	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_C_OMARUNUI_6	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_C_OMARUNUI_7	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_C_TUKITUKI1_16	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_C_TUKITUKI2_10	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_C_TUKITUKI2_4	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_S_BILANCHER_12	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_S_BILANCHER_6	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_S_GIMBLETTROAD_14	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_S_GIMBLETTROAD_16	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_S_GIMBLETTROAD_22	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_S_GIMBLETTROAD_5	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HB_S_GIMBLETTROAD_9	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HCNKIsf_G7	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HCNTHsf_C5	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HCNTHsf_F8	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HJ	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJ1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJ10	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJ167	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJ2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJ201	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJ225	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJ3	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJ4	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJ59	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HLJU1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN1.9	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN10	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN11	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN13	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN14	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN15	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN16	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN17	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN18	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN19	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN2.2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN3	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN3.8	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN4	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN5	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN5.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN6	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN6.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN7	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN8	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HN9	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HNN1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HPRMAwf_D10	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HPRMTsf_H7	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HQ1.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HQ3.1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HZJZ4.5	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HZJZ5.4	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_HZJZ5.5	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_Hm-1	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_I-118	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_I-25	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_I-30	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_I-328	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_I-329	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_I-566	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_I14	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ID41-6-161-I0	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ID41-6-161-U7	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_IL-01	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_IMF17	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_IMX2600	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_INSC1005	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_INSC1006	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_IR-2	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_IR-2idA30a	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_ISO12	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_JAY291	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_JH-8	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
Saccharomyces_cerevisiae_JH301	Saccharomyces cerevisiae	False	Saccharomyces_cerevisiae_KCTC_13826BP		False
